2025.09.24 09:00,558180.00000,558916.00000,557995.00000,558313.00000,9975,0
2025.09.24 10:00,558309.00000,559559.00000,558190.00000,559181.00000,10175,0
2025.09.24 11:00,559181.00000,559263.00000,558468.00000,558936.00000,11106,0
2025.09.24 12:00,558934.00000,559178.00000,558196.00000,558751.00000,9914,0
2025.09.24 13:00,558747.00000,558853.00000,557891.00000,558249.00000,8554,0
2025.09.24 14:00,558252.00000,559712.00000,558044.00000,559675.00000,11330,0
2025.09.24 15:00,559676.00000,560508.00000,559003.00000,560169.00000,17714,0
2025.09.24 16:00,560166.00000,560954.00000,559128.00000,559283.00000,22473,0
2025.09.24 17:00,559256.00000,559977.00000,557530.00000,558042.00000,25214,0
2025.09.24 18:00,558044.00000,558727.00000,556146.00000,556326.00000,20263,0
2025.09.24 19:00,556320.00000,557035.00000,555237.00000,555717.00000,18747,0
2025.09.24 20:00,555711.00000,556048.00000,555093.00000,555237.00000,12839,0
2025.09.24 21:00,555236.00000,555386.00000,554141.00000,554296.00000,13862,0
2025.09.24 22:00,554294.00000,555460.00000,553393.00000,555227.00000,15551,0
2025.09.24 23:00,555229.00000,556485.00000,555202.00000,556264.00000,6005,0
2025.09.25 01:00,555818.00000,557386.00000,555653.00000,556666.00000,3957,0
2025.09.25 02:00,556666.00000,557155.00000,556340.00000,556865.00000,5635,0
2025.09.25 03:00,556861.00000,557803.00000,556479.00000,556970.00000,12534,0
2025.09.25 04:00,556972.00000,557215.00000,555290.00000,555731.00000,15567,0
2025.09.25 05:00,555733.00000,556387.00000,554593.00000,556238.00000,13389,0
2025.09.25 06:00,556234.00000,556289.00000,555182.00000,555502.00000,8973,0
2025.09.25 07:00,555495.00000,556075.00000,554801.00000,555480.00000,7271,0
2025.09.25 08:00,555475.00000,556529.00000,555147.00000,556302.00000,9748,0
2025.09.25 09:00,556300.00000,557795.00000,556238.00000,556571.00000,13408,0
2025.09.25 10:00,556572.00000,558583.00000,556381.00000,558384.00000,15571,0
2025.09.25 11:00,558390.00000,559246.00000,558030.00000,558707.00000,15320,0
2025.09.25 12:00,558712.00000,559458.00000,558027.00000,558992.00000,12851,0
2025.09.25 13:00,558994.00000,559409.00000,558622.00000,559026.00000,10873,0
2025.09.25 14:00,559025.00000,559107.00000,556969.00000,558552.00000,15516,0
2025.09.25 15:00,558554.00000,559072.00000,556998.00000,557964.00000,24488,0
2025.09.25 16:00,557970.00000,558802.00000,555834.00000,557869.00000,29609,0
2025.09.25 17:00,557876.00000,558559.00000,556420.00000,558339.00000,26322,0
2025.09.25 18:00,558336.00000,559636.00000,557852.00000,559557.00000,20509,0
2025.09.25 19:00,559559.00000,560540.00000,559098.00000,559339.00000,16050,0
2025.09.25 20:00,559343.00000,560836.00000,559165.00000,560503.00000,17186,0
2025.09.25 21:00,560512.00000,563136.00000,560176.00000,562832.00000,18127,0
2025.09.25 22:00,562831.00000,562851.00000,560980.00000,561108.00000,15484,0
2025.09.25 23:00,561107.00000,561961.00000,561054.00000,561598.00000,7163,0
2025.09.26 01:00,561494.00000,561823.00000,561077.00000,561307.00000,3677,0
2025.09.26 02:00,561300.00000,561560.00000,560240.00000,561205.00000,9461,0
2025.09.26 03:00,561201.00000,561873.00000,560325.00000,561222.00000,13132,0
2025.09.26 04:00,561233.00000,561907.00000,559822.00000,560195.00000,16410,0
2025.09.26 05:00,560200.00000,560398.00000,559562.00000,559686.00000,9965,0
2025.09.26 06:00,559697.00000,560745.00000,559137.00000,560694.00000,8955,0
2025.09.26 07:00,560693.00000,560951.00000,560549.00000,560788.00000,6803,0
2025.09.26 08:00,560789.00000,561140.00000,560173.00000,560183.00000,8057,0
