Date,Open,High,Low,Close,Change,Change%
2024.02.27 02:00,150.57000,150.60600,150.52400,150.56600,-0.00400,-0.00
2024.02.27 03:00,150.56600,150.57300,150.48700,150.50400,-0.06200,-0.04
2024.02.27 04:00,150.50500,150.51400,150.46000,150.49400,-0.01100,-0.01
2024.02.27 05:00,150.49400,150.49700,150.41900,150.41900,-0.07500,-0.05
2024.02.27 06:00,150.41800,150.46600,150.40300,150.45300,0.03500,0.02
2024.02.27 07:00,150.45400,150.52200,150.40300,150.51500,0.06100,0.04
2024.02.27 08:00,150.51400,150.53500,150.45900,150.48400,-0.03000,-0.02
2024.02.27 09:00,150.48500,150.49900,150.32000,150.35200,-0.13300,-0.09
2024.02.27 10:00,150.35200,150.36000,150.11500,150.17100,-0.18100,-0.12
2024.02.27 11:00,150.17000,150.26700,150.13800,150.26500,0.09500,0.06
2024.02.27 12:00,150.26500,150.29600,150.22500,150.27100,0.00600,0.00
2024.02.27 13:00,150.27200,150.37700,150.25500,150.31100,0.03900,0.03
2024.02.27 14:00,150.31100,150.31300,150.16600,150.22300,-0.08800,-0.06
2024.02.27 15:00,150.22400,150.31300,150.07400,150.27300,0.04900,0.03
2024.02.27 16:00,150.27300,150.44000,150.26400,150.37700,0.10400,0.07
2024.02.27 17:00,150.37800,150.54800,150.25600,150.43400,0.05600,0.04
2024.02.27 18:00,150.43400,150.49000,150.37100,150.46400,0.03000,0.02
2024.02.27 19:00,150.46400,150.53200,150.40100,150.41900,-0.04500,-0.03
2024.02.27 20:00,150.42000,150.47600,150.29500,150.45900,0.03900,0.03
2024.02.27 21:00,150.45800,150.57900,150.45300,150.52700,0.06900,0.05
2024.02.27 22:00,150.52700,150.53200,150.45200,150.49200,-0.03500,-0.02
2024.02.27 23:00,150.49200,150.52500,150.46600,150.48600,-0.00600,-0.00
2024.02.28 00:00,150.50200,150.51800,150.44800,150.45900,-0.04300,-0.03
2024.02.28 01:00,150.47800,150.51600,150.45500,150.51100,0.03300,0.02
2024.02.28 02:00,150.51000,150.53100,150.37000,150.46700,-0.04300,-0.03
2024.02.28 03:00,150.46700,150.49000,150.37600,150.39400,-0.07300,-0.05
2024.02.28 04:00,150.39300,150.47100,150.36900,150.45700,0.06400,0.04
2024.02.28 05:00,150.45700,150.53700,150.43900,150.52700,0.07000,0.05
2024.02.28 06:00,150.52700,150.63700,150.51200,150.61900,0.09200,0.06
2024.02.28 07:00,150.61900,150.63400,150.59100,150.59600,-0.02300,-0.02
2024.02.28 08:00,150.59500,150.68100,150.57500,150.67700,0.08200,0.05
2024.02.28 09:00,150.67700,150.75000,150.64800,150.74100,0.06400,0.04
2024.02.28 10:00,150.74200,150.79100,150.73400,150.78800,0.04600,0.03
2024.02.28 11:00,150.78900,150.79800,150.70500,150.74400,-0.04500,-0.03
2024.02.28 12:00,150.74300,150.74700,150.64400,150.66600,-0.07700,-0.05
2024.02.28 13:00,150.66700,150.70000,150.60900,150.63200,-0.03500,-0.02
2024.02.28 14:00,150.63100,150.74000,150.59200,150.73600,0.10500,0.07
2024.02.28 15:00,150.73700,150.74100,150.52700,150.71100,-0.02600,-0.02
2024.02.28 16:00,150.71000,150.79800,150.65800,150.79600,0.08600,0.06
2024.02.28 17:00,150.79600,150.84300,150.70400,150.81000,0.01400,0.01
2024.02.28 18:00,150.81100,150.81600,150.67800,150.67800,-0.13300,-0.09
2024.02.28 19:00,150.67600,150.71900,150.64700,150.69400,0.01800,0.01
2024.02.28 20:00,150.69500,150.73600,150.63800,150.71300,0.01800,0.01
2024.02.28 21:00,150.71400,150.71900,150.65000,150.69200,-0.02200,-0.01
2024.02.28 22:00,150.69200,150.72000,150.66100,150.68400,-0.00800,-0.01
2024.02.28 23:00,150.67100,150.70200,150.66100,150.67900,0.00800,0.01
2024.02.29 00:00,150.68400,150.69200,150.54600,150.62600,-0.05800,-0.04
2024.02.29 01:00,150.64300,150.66100,150.53700,150.65600,0.01300,0.01
2024.02.29 02:00,150.65500,150.65500,150.54500,150.56400,-0.09100,-0.06
2024.02.29 03:00,150.56400,150.56400,150.18700,150.21100,-0.35300,-0.23
2024.02.29 04:00,150.21100,150.22400,149.75700,149.78200,-0.42900,-0.29
2024.02.29 05:00,149.78200,149.86600,149.70700,149.80900,0.02700,0.02
2024.02.29 06:00,149.81000,149.88100,149.68900,149.82200,0.01200,0.01
2024.02.29 07:00,149.82200,150.10200,149.69300,149.90100,0.07900,0.05
2024.02.29 08:00,149.90300,149.93300,149.71300,149.74800,-0.15500,-0.10
2024.02.29 09:00,149.74700,149.80500,149.61800,149.66100,-0.08600,-0.06
2024.02.29 10:00,149.67000,149.82600,149.60900,149.66600,-0.00400,-0.00
2024.02.29 11:00,149.66700,149.90800,149.64900,149.80500,0.13800,0.09
2024.02.29 12:00,149.80500,150.10100,149.78600,150.09500,0.29000,0.19
2024.02.29 13:00,150.09500,150.10600,149.95900,149.97100,-0.12400,-0.08
2024.02.29 14:00,149.97100,150.10100,149.92300,150.07000,0.09900,0.07
2024.02.29 15:00,150.06900,150.15100,149.73000,149.77900,-0.29000,-0.19
2024.02.29 16:00,149.78000,149.84700,149.47600,149.51000,-0.27000,-0.18
2024.02.29 17:00,149.51000,149.69800,149.20500,149.64200,0.13200,0.09
2024.02.29 18:00,149.64000,149.90400,149.63200,149.90000,0.26000,0.17
2024.02.29 19:00,149.89700,150.04100,149.88500,149.98800,0.09100,0.06
2024.02.29 20:00,149.98900,150.01200,149.83400,149.86600,-0.12300,-0.08
2024.02.29 21:00,149.86600,149.98300,149.83900,149.96400,0.09800,0.07
2024.02.29 22:00,149.96500,149.96500,149.90100,149.90900,-0.05600,-0.04
2024.02.29 23:00,149.90800,149.99900,149.88700,149.95500,0.04700,0.03
2024.03.01 00:00,149.96800,150.01900,149.90300,149.96300,-0.00500,-0.00
2024.03.01 01:00,149.98100,150.17700,149.94800,150.06400,0.08300,0.06
2024.03.01 02:00,150.06500,150.28800,150.05600,150.21200,0.14700,0.10
2024.03.01 03:00,150.21100,150.36600,150.21100,150.35100,0.14000,0.09
2024.03.01 04:00,150.34800,150.41100,150.31500,150.35000,0.00200,0.00
2024.03.01 05:00,150.35100,150.36100,150.29700,150.32200,-0.02900,-0.02
2024.03.01 06:00,150.32100,150.39400,150.32000,150.38100,0.06000,0.04
2024.03.01 07:00,150.38000,150.47400,150.36900,150.44200,0.06200,0.04
2024.03.01 08:00,150.44100,150.45900,150.32600,150.34600,-0.09500,-0.06
2024.03.01 09:00,150.34700,150.49800,150.34500,150.49700,0.15000,0.10
2024.03.01 10:00,150.49600,150.68400,150.48800,150.64900,0.15300,0.10
2024.03.01 11:00,150.64800,150.65900,150.44900,150.62600,-0.02200,-0.01
2024.03.01 12:00,150.62400,150.64700,150.30500,150.35900,-0.26500,-0.18
2024.03.01 13:00,150.36000,150.48500,150.32000,150.39100,0.03100,0.02
2024.03.01 14:00,150.38800,150.56600,150.36600,150.56000,0.17200,0.11
2024.03.01 15:00,150.55900,150.65800,150.48600,150.64000,0.08100,0.05
2024.03.01 16:00,150.64200,150.72100,150.55700,150.66900,0.02700,0.02
2024.03.01 17:00,150.66900,150.66900,150.08400,150.11900,-0.55000,-0.37
2024.03.01 18:00,150.11700,150.26600,150.07100,150.20000,0.08300,0.06
2024.03.01 19:00,150.20000,150.22100,150.09400,150.14700,-0.05300,-0.04
2024.03.01 20:00,150.14600,150.24100,150.06800,150.12500,-0.02100,-0.01
2024.03.01 21:00,150.12500,150.12600,150.04900,150.11000,-0.01500,-0.01
2024.03.01 22:00,150.10900,150.15700,150.09400,150.14800,0.03900,0.03
2024.03.01 23:00,150.13500,150.14200,150.06100,150.06200,-0.07300,-0.05
2024.03.04 00:00,149.98500,150.11700,149.98000,150.09100,0.10600,0.07
2024.03.04 01:00,150.11000,150.15300,150.05100,150.12800,0.01800,0.01
2024.03.04 02:00,150.12800,150.14100,149.83600,149.97700,-0.15100,-0.10
2024.03.04 03:00,149.97600,150.20500,149.97000,150.12500,0.14900,0.10
2024.03.04 04:00,150.12500,150.18500,150.09600,150.17100,0.04600,0.03
2024.03.04 05:00,150.17100,150.19000,150.10800,150.15800,-0.01300,-0.01
2024.03.04 06:00,150.15800,150.26200,150.14000,150.24800,0.09000,0.06
2024.03.04 07:00,150.25000,150.31900,150.22000,150.29800,0.04800,0.03
2024.03.04 08:00,150.29800,150.38500,150.26600,150.35500,0.05700,0.04
2024.03.04 09:00,150.35300,150.39800,150.29700,150.30800,-0.04500,-0.03
2024.03.04 10:00,150.30900,150.38100,150.17200,150.37400,0.06500,0.04
2024.03.04 11:00,150.37500,150.39600,150.18800,150.24500,-0.13000,-0.09
2024.03.04 12:00,150.24400,150.46500,150.24300,150.41600,0.17200,0.11
2024.03.04 13:00,150.41600,150.46300,150.38400,150.42200,0.00600,0.00
2024.03.04 14:00,150.42200,150.44400,150.34100,150.44200,0.02000,0.01
2024.03.04 15:00,150.44200,150.56800,150.43300,150.45900,0.01700,0.01
2024.03.04 16:00,150.45800,150.55100,150.30800,150.33200,-0.12600,-0.08
2024.03.04 17:00,150.33300,150.50000,150.32700,150.48400,0.15100,0.10
2024.03.04 18:00,150.48300,150.52200,150.43100,150.45100,-0.03200,-0.02
2024.03.04 19:00,150.44800,150.53900,150.43100,150.51900,0.07100,0.05
2024.03.04 20:00,150.51800,150.55400,150.48400,150.55000,0.03200,0.02
2024.03.04 21:00,150.55000,150.55900,150.49100,150.54700,-0.00300,-0.00
2024.03.04 22:00,150.54800,150.55500,150.48100,150.51800,-0.03000,-0.02
2024.03.04 23:00,150.51100,150.52800,150.48400,150.50200,-0.00900,-0.01
2024.03.05 00:00,150.52300,150.53300,150.40900,150.42300,-0.10000,-0.07
2024.03.05 01:00,150.44100,150.54000,150.38100,150.45100,0.01000,0.01
2024.03.05 02:00,150.45100,150.48500,150.34800,150.39500,-0.05600,-0.04
2024.03.05 03:00,150.39400,150.48200,150.38000,150.46200,0.06800,0.05
2024.03.05 04:00,150.46100,150.53400,150.44900,150.49200,0.03100,0.02
2024.03.05 05:00,150.49100,150.50600,150.43800,150.49100,0.00000,0.00
2024.03.05 06:00,150.49000,150.53400,150.47900,150.52900,0.03900,0.03
2024.03.05 07:00,150.52900,150.54100,150.45700,150.49400,-0.03500,-0.02
2024.03.05 08:00,150.49400,150.54100,150.46000,150.47900,-0.01500,-0.01
2024.03.05 09:00,150.48000,150.50100,150.34600,150.41900,-0.06100,-0.04
2024.03.05 10:00,150.41900,150.48500,150.34100,150.44500,0.02600,0.02
2024.03.05 11:00,150.44600,150.46100,150.37100,150.41400,-0.03200,-0.02
2024.03.05 12:00,150.41300,150.42900,150.38800,150.40800,-0.00500,-0.00
2024.03.05 13:00,150.40800,150.44100,150.36200,150.41600,0.00800,0.01
2024.03.05 14:00,150.41500,150.44000,150.37300,150.39200,-0.02300,-0.02
2024.03.05 15:00,150.39100,150.39100,150.06000,150.08600,-0.30500,-0.20
2024.03.05 16:00,150.08500,150.18600,149.99700,150.12500,0.04000,0.03
2024.03.05 17:00,150.12500,150.12500,149.70200,149.98200,-0.14300,-0.10
2024.03.05 18:00,149.98200,150.22700,149.96300,150.14600,0.16400,0.11
2024.03.05 19:00,150.14200,150.16800,150.04800,150.08900,-0.05300,-0.04
2024.03.05 20:00,150.08800,150.10900,149.97000,149.97300,-0.11500,-0.08
2024.03.05 21:00,149.97500,150.04900,149.92000,149.93100,-0.04400,-0.03
2024.03.05 22:00,149.93100,149.95200,149.83500,149.91600,-0.01500,-0.01
2024.03.05 23:00,149.90300,150.07100,149.89300,150.04900,0.14600,0.10
2024.03.06 00:00,150.04600,150.04800,149.97600,150.00100,-0.04500,-0.03
2024.03.06 01:00,150.01700,150.04900,149.81000,150.04900,0.03200,0.02
2024.03.06 02:00,150.04800,150.08100,149.89400,149.99000,-0.05800,-0.04
2024.03.06 03:00,149.99000,150.03900,149.95300,150.02700,0.03700,0.02
2024.03.06 04:00,150.02700,150.02800,149.88800,149.90100,-0.12600,-0.08
2024.03.06 05:00,149.90000,149.99000,149.90000,149.97500,0.07500,0.05
2024.03.06 06:00,149.97500,150.01800,149.92900,149.93500,-0.04000,-0.03
2024.03.06 07:00,149.93500,149.93700,149.80400,149.90900,-0.02600,-0.02
2024.03.06 08:00,149.90900,149.93400,149.82300,149.84300,-0.06600,-0.04
2024.03.06 09:00,149.84300,149.84400,149.32200,149.53300,-0.31000,-0.21
2024.03.06 10:00,149.53400,149.80400,149.52800,149.74900,0.21500,0.14
2024.03.06 11:00,149.75000,149.86200,149.62000,149.64400,-0.10600,-0.07
2024.03.06 12:00,149.64300,149.81000,149.56500,149.74100,0.09800,0.07
2024.03.06 13:00,149.74300,149.79700,149.68400,149.71100,-0.03200,-0.02
2024.03.06 14:00,149.71200,149.74300,149.55300,149.63000,-0.08200,-0.05
2024.03.06 15:00,149.63200,149.70100,149.33200,149.36600,-0.26600,-0.18
2024.03.06 16:00,149.36700,149.44400,149.27000,149.39000,0.02300,0.02
2024.03.06 17:00,149.39000,149.64300,149.25900,149.36600,-0.02400,-0.02
2024.03.06 18:00,149.36900,149.44700,149.13000,149.17600,-0.19300,-0.13
2024.03.06 19:00,149.17500,149.35200,149.09000,149.32200,0.14700,0.10
2024.03.06 20:00,149.32100,149.32800,149.19500,149.26100,-0.06000,-0.04
2024.03.06 21:00,149.26100,149.38100,149.25100,149.34200,0.08100,0.05
2024.03.06 22:00,149.34200,149.46700,149.34200,149.34900,0.00700,0.00
2024.03.06 23:00,149.33700,149.43300,149.33700,149.36600,0.02900,0.02
2024.03.07 00:00,149.36700,149.38700,149.25800,149.30800,-0.05900,-0.04
2024.03.07 01:00,149.32900,149.33000,149.19300,149.26100,-0.06800,-0.05
2024.03.07 02:00,149.25800,149.25800,148.87700,148.89300,-0.36500,-0.24
2024.03.07 03:00,148.89300,148.96900,148.55600,148.61400,-0.27900,-0.19
2024.03.07 04:00,148.61500,148.79100,148.59900,148.75100,0.13600,0.09
2024.03.07 05:00,148.75100,148.76700,148.60100,148.66500,-0.08600,-0.06
2024.03.07 06:00,148.66600,148.66800,148.39900,148.54800,-0.11800,-0.08
2024.03.07 07:00,148.54800,148.67800,148.50700,148.63300,0.08500,0.06
2024.03.07 08:00,148.63300,148.67700,148.11400,148.19300,-0.44000,-0.30
2024.03.07 09:00,148.19300,148.25000,147.93400,147.94000,-0.25300,-0.17
2024.03.07 10:00,147.94000,148.10000,147.80900,147.92900,-0.01100,-0.01
2024.03.07 11:00,147.92900,148.10900,147.83000,147.98400,0.05500,0.04
2024.03.07 12:00,147.98400,147.99500,147.86500,147.86800,-0.11600,-0.08
2024.03.07 13:00,147.86800,147.90700,147.76700,147.83700,-0.03100,-0.02
2024.03.07 14:00,147.81400,147.87900,147.67800,147.83200,0.01800,0.01
2024.03.07 15:00,147.83200,147.92400,147.57800,147.76600,-0.06600,-0.04
2024.03.07 16:00,147.76700,148.21500,147.73000,148.11600,0.34900,0.24
2024.03.07 17:00,148.11700,148.29800,148.01600,148.13600,0.01900,0.01
2024.03.07 18:00,148.13600,148.17900,147.88800,148.09000,-0.04600,-0.03
2024.03.07 19:00,148.08900,148.23000,148.07800,148.10200,0.01300,0.01
2024.03.07 20:00,148.10400,148.12300,148.01900,148.10700,0.00300,0.00
2024.03.07 21:00,148.10700,148.13000,147.99800,148.00200,-0.10500,-0.07
2024.03.07 22:00,148.00300,148.10600,147.99100,148.07500,0.07200,0.05
2024.03.07 23:00,148.06200,148.06200,147.98800,148.02200,-0.04000,-0.03
2024.03.08 00:00,148.04000,148.04400,147.84200,147.89300,-0.14700,-0.10
2024.03.08 01:00,147.91200,147.93800,147.82300,147.86100,-0.05100,-0.03
2024.03.08 02:00,147.85700,147.88900,147.51800,147.74600,-0.11100,-0.08
2024.03.08 03:00,147.74600,148.11400,147.65000,147.96900,0.22300,0.15
2024.03.08 04:00,147.96900,148.08500,147.87400,147.96300,-0.00600,-0.00
2024.03.08 05:00,147.96200,148.05100,147.80000,147.81000,-0.15200,-0.10
2024.03.08 06:00,147.81000,147.90100,147.77100,147.84900,0.03900,0.03
2024.03.08 07:00,147.84900,147.86300,147.77300,147.80000,-0.04900,-0.03
2024.03.08 08:00,147.79700,147.98500,147.79700,147.85100,0.05400,0.04
2024.03.08 09:00,147.85100,148.04200,147.79800,147.88000,0.02900,0.02
2024.03.08 10:00,147.88000,147.96700,147.79900,147.81400,-0.06600,-0.04
2024.03.08 11:00,147.81500,147.82400,146.87000,147.13200,-0.68300,-0.46
2024.03.08 12:00,147.13200,147.20600,146.95000,147.09600,-0.03600,-0.02
2024.03.08 13:00,147.09700,147.12000,146.95200,147.09800,0.00100,0.00
2024.03.08 14:00,147.09600,147.24000,147.08300,147.22900,0.13300,0.09
2024.03.08 15:00,147.23000,147.50300,146.48000,146.96000,-0.27000,-0.18
2024.03.08 16:00,146.96000,147.04400,146.69200,146.89100,-0.06900,-0.05
2024.03.08 17:00,146.89000,147.23300,146.84700,147.02900,0.13900,0.09
2024.03.08 18:00,147.02900,147.25700,147.02400,147.17700,0.14800,0.10
2024.03.08 19:00,147.17600,147.18400,147.02100,147.02300,-0.15300,-0.10
2024.03.08 20:00,147.02300,147.14000,146.98700,147.06300,0.04000,0.03
2024.03.08 21:00,147.06400,147.15600,147.04000,147.04400,-0.02000,-0.01
2024.03.08 22:00,147.04400,147.10200,147.02700,147.05700,0.01300,0.01
2024.03.08 23:00,147.04400,147.09400,147.02000,147.05000,0.00600,0.00
2024.03.11 00:00,147.03000,147.11600,146.93100,147.03300,0.00300,0.00
2024.03.11 01:00,147.04400,147.04700,146.70500,146.79300,-0.25100,-0.17
2024.03.11 02:00,146.79500,146.92600,146.66700,146.75900,-0.03600,-0.02
2024.03.11 03:00,146.75900,146.88900,146.53200,146.87200,0.11300,0.08
2024.03.11 04:00,146.87300,147.08700,146.86900,147.06800,0.19500,0.13
2024.03.11 05:00,147.06900,147.07100,146.91300,146.93200,-0.13700,-0.09
2024.03.11 06:00,146.93200,147.04400,146.88600,146.89900,-0.03300,-0.02
2024.03.11 07:00,146.89900,147.07800,146.86000,146.97100,0.07200,0.05
2024.03.11 08:00,146.97200,147.06300,146.86900,146.91800,-0.05400,-0.04
2024.03.11 09:00,146.91800,147.02300,146.72900,146.74800,-0.17000,-0.12
2024.03.11 10:00,146.74800,146.85800,146.63200,146.71800,-0.03000,-0.02
2024.03.11 11:00,146.71800,146.73900,146.48300,146.61200,-0.10600,-0.07
2024.03.11 12:00,146.61100,146.70500,146.53100,146.66800,0.05700,0.04
2024.03.11 13:00,146.66800,146.74100,146.61700,146.64400,-0.02400,-0.02
2024.03.11 14:00,146.64300,146.89800,146.61900,146.82400,0.18100,0.12
2024.03.11 15:00,146.82400,146.97000,146.76000,146.96400,0.14000,0.10
2024.03.11 16:00,146.96600,147.14700,146.95200,146.99100,0.02500,0.02
2024.03.11 17:00,146.99200,147.04700,146.82600,146.85800,-0.13400,-0.09
2024.03.11 18:00,146.85900,146.93900,146.81100,146.87100,0.01200,0.01
2024.03.11 19:00,146.87000,146.93000,146.73900,146.91700,0.04700,0.03
2024.03.11 20:00,146.91600,147.05000,146.91200,146.94000,0.02400,0.02
2024.03.11 21:00,146.94200,146.97500,146.93200,146.96300,0.02100,0.01
2024.03.11 22:00,146.95000,146.96900,146.90900,146.92300,-0.02700,-0.02
2024.03.11 23:00,146.92400,146.96500,146.75500,146.95300,0.02900,0.02
2024.03.12 00:00,146.95200,146.95200,146.88300,146.93400,-0.01800,-0.01
2024.03.12 01:00,146.94600,146.95000,146.71000,146.73200,-0.21400,-0.15
2024.03.12 02:00,146.73200,146.88100,146.61500,146.86500,0.13300,0.09
2024.03.12 03:00,146.86600,146.99000,146.85000,146.93300,0.06700,0.05
2024.03.12 04:00,146.93200,147.42200,146.92800,147.41200,0.48000,0.33
2024.03.12 05:00,147.41400,147.43100,147.31900,147.38800,-0.02600,-0.02
2024.03.12 06:00,147.38900,147.43300,147.32500,147.38100,-0.00800,-0.01
2024.03.12 07:00,147.38200,147.59300,147.34100,147.51600,0.13400,0.09
2024.03.12 08:00,147.51600,147.57500,147.20900,147.39500,-0.12100,-0.08
2024.03.12 09:00,147.39600,147.44600,147.27400,147.33400,-0.06200,-0.04
2024.03.12 10:00,147.33300,147.48500,147.28100,147.32500,-0.00800,-0.01
2024.03.12 11:00,147.32600,147.43000,147.31000,147.42100,0.09500,0.06
2024.03.12 12:00,147.42200,147.56500,147.31300,147.32900,-0.09300,-0.06
2024.03.12 13:00,147.32900,147.45800,147.31900,147.43300,0.10400,0.07
2024.03.12 14:00,147.43400,148.17500,147.06600,147.65000,0.21600,0.15
2024.03.12 15:00,147.65000,147.98000,147.64000,147.80400,0.15400,0.10
2024.03.12 16:00,147.80100,147.96500,147.70800,147.90000,0.09900,0.07
2024.03.12 17:00,147.90000,147.90400,147.68300,147.69200,-0.20800,-0.14
2024.03.12 18:00,147.69200,147.79000,147.64300,147.70500,0.01300,0.01
2024.03.12 19:00,147.70400,147.79000,147.66200,147.78500,0.08100,0.05
2024.03.12 20:00,147.78600,147.79400,147.63900,147.68800,-0.09800,-0.07
2024.03.12 21:00,147.68700,147.71400,147.65800,147.67500,-0.01200,-0.01
2024.03.12 22:00,147.67500,147.68900,147.62900,147.67100,-0.00400,-0.00
2024.03.12 23:00,147.67900,147.67900,147.59500,147.60700,-0.07200,-0.05
2024.03.13 00:00,147.62300,147.64000,147.55800,147.57600,-0.04700,-0.03
2024.03.13 01:00,147.57500,147.64800,147.54200,147.61800,0.04300,0.03
2024.03.13 02:00,147.61700,147.63500,147.36500,147.36700,-0.25000,-0.17
2024.03.13 03:00,147.36700,147.44500,147.23200,147.42000,0.05300,0.04
2024.03.13 04:00,147.42000,147.53400,147.32400,147.37100,-0.04900,-0.03
2024.03.13 05:00,147.37200,147.43700,147.28100,147.37600,0.00400,0.00
2024.03.13 06:00,147.37700,147.58500,147.37100,147.56900,0.19200,0.13
2024.03.13 07:00,147.56900,147.64300,147.54600,147.56800,-0.00100,-0.00
2024.03.13 08:00,147.56900,147.78800,147.49800,147.74200,0.17300,0.12
2024.03.13 09:00,147.74300,147.76000,147.56200,147.67800,-0.06500,-0.04
2024.03.13 10:00,147.67800,147.88700,147.64100,147.87000,0.19200,0.13
2024.03.13 11:00,147.87100,148.04300,147.70600,147.98800,0.11700,0.08
2024.03.13 12:00,147.98800,148.03300,147.89900,147.91200,-0.07600,-0.05
2024.03.13 13:00,147.91300,148.03000,147.90300,147.97200,0.05900,0.04
2024.03.13 14:00,147.97200,148.01200,147.88800,147.94300,-0.02900,-0.02
2024.03.13 15:00,147.94200,147.94600,147.77700,147.89100,-0.05100,-0.03
2024.03.13 16:00,147.89000,147.96700,147.80800,147.84000,-0.05000,-0.03
2024.03.13 17:00,147.83900,147.84900,147.68500,147.73600,-0.10300,-0.07
2024.03.13 18:00,147.73800,147.80100,147.67200,147.70800,-0.03000,-0.02
2024.03.13 19:00,147.70700,147.72300,147.45900,147.62900,-0.07800,-0.05
2024.03.13 20:00,147.62900,147.80000,147.60500,147.76600,0.13700,0.09
2024.03.13 21:00,147.76600,147.85500,147.74500,147.84100,0.07500,0.05
2024.03.13 22:00,147.84100,147.85000,147.73900,147.74900,-0.09200,-0.06
2024.03.13 23:00,147.73900,147.74500,147.61700,147.62300,-0.11600,-0.08
2024.03.14 00:00,147.62200,147.71600,147.62200,147.70200,0.08000,0.05
2024.03.14 01:00,147.70300,147.70400,147.58000,147.59000,-0.11300,-0.08
2024.03.14 02:00,147.58500,147.72200,147.53900,147.59200,0.00700,0.00
2024.03.14 03:00,147.59000,147.72000,147.52800,147.67400,0.08400,0.06
2024.03.14 04:00,147.67400,147.92500,147.66200,147.90000,0.22600,0.15
2024.03.14 05:00,147.90000,147.90000,147.78900,147.85700,-0.04300,-0.03
2024.03.14 06:00,147.85700,147.97000,147.84800,147.91000,0.05300,0.04
2024.03.14 07:00,147.91000,147.96700,147.87800,147.91800,0.00800,0.01
2024.03.14 08:00,147.91800,147.93400,147.85400,147.88500,-0.03300,-0.02
2024.03.14 09:00,147.88500,147.97200,147.81300,147.86900,-0.01600,-0.01
2024.03.14 10:00,147.86900,147.91500,147.76700,147.86200,-0.00700,-0.00
2024.03.14 11:00,147.86100,147.89300,147.77300,147.77700,-0.08400,-0.06
2024.03.14 12:00,147.77800,147.83400,147.73200,147.74700,-0.03100,-0.02
2024.03.14 13:00,147.74700,147.77800,147.66800,147.69900,-0.04800,-0.03
2024.03.14 14:00,147.69500,147.98200,147.56700,147.84700,0.15200,0.10
2024.03.14 15:00,147.84600,148.14700,147.43700,147.99300,0.14700,0.10
2024.03.14 16:00,147.99300,148.19500,147.92300,148.10900,0.11600,0.08
2024.03.14 17:00,148.11700,148.31800,148.05100,148.19100,0.07400,0.05
2024.03.14 18:00,148.19100,148.21500,148.10300,148.18700,-0.00400,-0.00
2024.03.14 19:00,148.18800,148.31000,148.13100,148.28000,0.09200,0.06
2024.03.14 20:00,148.27900,148.35600,148.27200,148.29600,0.01700,0.01
2024.03.14 21:00,148.29500,148.31500,148.22600,148.23100,-0.06400,-0.04
2024.03.14 22:00,148.23200,148.32800,148.20700,148.30500,0.07300,0.05
2024.03.14 23:00,148.32200,148.35300,148.25300,148.28100,-0.04100,-0.03
2024.03.15 00:00,148.28100,148.28300,148.22000,148.25800,-0.02300,-0.02
2024.03.15 01:00,148.25800,148.33000,148.25000,148.29900,0.04100,0.03
2024.03.15 02:00,148.30100,148.53400,148.26500,148.44300,0.14200,0.10
2024.03.15 03:00,148.44700,148.49300,148.38500,148.47400,0.02700,0.02
2024.03.15 04:00,148.46300,148.65300,148.43000,148.45300,-0.01000,-0.01
2024.03.15 05:00,148.45400,148.49700,148.34500,148.37400,-0.08000,-0.05
2024.03.15 06:00,148.37400,148.40000,148.25000,148.30800,-0.06600,-0.04
2024.03.15 07:00,148.31000,148.37300,148.27400,148.31800,0.00800,0.01
2024.03.15 08:00,148.31800,148.34000,148.09800,148.21500,-0.10300,-0.07
2024.03.15 09:00,148.21400,148.60100,148.03100,148.56900,0.35500,0.24
2024.03.15 10:00,148.56900,148.83100,148.56900,148.71000,0.14100,0.09
2024.03.15 11:00,148.70900,148.78300,148.67400,148.72000,0.01100,0.01
2024.03.15 12:00,148.72000,148.78400,148.65800,148.77500,0.05500,0.04
2024.03.15 13:00,148.77500,148.79800,148.58400,148.64900,-0.12600,-0.08
2024.03.15 14:00,148.65000,148.87000,148.62300,148.80000,0.15000,0.10
2024.03.15 15:00,148.79900,148.96500,148.73000,148.90100,0.10200,0.07
2024.03.15 16:00,148.89000,148.99700,148.80900,148.97800,0.08800,0.06
2024.03.15 17:00,148.97800,149.14100,148.97000,149.13800,0.16000,0.11
2024.03.15 18:00,149.13800,149.16300,148.97700,149.09200,-0.04600,-0.03
2024.03.15 19:00,149.09200,149.09800,149.00900,149.03600,-0.05600,-0.04
2024.03.15 20:00,149.03600,149.07700,148.99500,149.03800,0.00200,0.00
2024.03.15 21:00,149.03600,149.11800,148.99600,149.07600,0.04000,0.03
2024.03.15 22:00,149.07600,149.09500,148.98700,149.00500,-0.07100,-0.05
2024.03.18 00:00,149.05000,149.08200,148.93300,148.96900,-0.08100,-0.05
2024.03.18 01:00,148.96900,149.03300,148.93500,148.95500,-0.01400,-0.01
2024.03.18 02:00,148.95500,149.28700,148.93200,149.27600,0.32100,0.22
2024.03.18 03:00,149.27900,149.32900,149.16600,149.18800,-0.09100,-0.06
2024.03.18 04:00,149.18900,149.20100,148.90600,148.97100,-0.21800,-0.15
2024.03.18 05:00,148.97000,149.09200,148.96000,149.08900,0.11900,0.08
2024.03.18 06:00,149.08800,149.13100,149.07900,149.11200,0.02400,0.02
