Time,Ticket,Symbol,Type,Direction,Volume,Price,S/L,T/P,Commission,Swap,Profit,Comment
2025.12.23 09:16,388370825,,BALANCE,IN,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,
2025.12.23 11:07,388396645,USDJPY,SELL,IN,0.01,155.662,0.0,0.0,0.0,0.0,0.0,
2025.12.23 11:07,388396664,USDJPY,SELL,IN,0.01,155.681,0.0,0.0,0.0,0.0,0.0,
2025.12.23 11:08,388396733,USDJPY,BUY,IN,0.01,155.72,0.0,0.0,0.0,0.0,0.0,
2025.12.23 11:08,388396860,USDJPY,BUY,OUT,0.01,155.697,0.0,0.0,0.0,0.0,-35.0,
2025.12.23 11:08,388396921,USDJPY,BUY,OUT,0.01,155.697,0.0,0.0,0.0,0.0,-16.0,
2025.12.23 11:08,388396946,USDJPY,SELL,OUT,0.01,155.672,0.0,0.0,0.0,0.0,-48.0,
2025.12.23 11:10,388397635,USDJPY,SELL,IN,0.01,155.683,0.0,0.0,0.0,0.0,0.0,
2025.12.23 11:10,388397639,USDJPY,SELL,IN,0.01,155.69,0.0,0.0,0.0,0.0,0.0,
2025.12.23 11:10,388397646,USDJPY,BUY,IN,0.01,155.719,0.0,0.0,0.0,0.0,0.0,
2025.12.23 11:10,388397654,USDJPY,BUY,IN,0.01,155.716,0.0,0.0,0.0,0.0,0.0,
2025.12.23 11:11,388397923,USDJPY,SELL,IN,0.01,155.697,0.0,0.0,0.0,0.0,0.0,
2025.12.23 11:12,388398036,USDJPY,BUY,OUT,0.01,155.768,0.0,0.0,0.0,0.0,-71.0,
2025.12.23 11:12,388398038,USDJPY,BUY,OUT,0.01,155.768,0.0,0.0,0.0,0.0,-78.0,
2025.12.23 11:12,388398040,USDJPY,BUY,OUT,0.01,155.771,0.0,0.0,0.0,0.0,-88.0,
2025.12.23 11:12,388398052,USDJPY,BUY,IN,0.01,155.771,0.0,0.0,0.0,0.0,0.0,
2025.12.23 11:36,388403803,USDJPY,SELL,OUT,0.01,155.927,0.0,0.0,0.0,0.0,211.0,
2025.12.23 11:36,388403819,USDJPY,SELL,OUT,0.01,155.927,0.0,0.0,0.0,0.0,208.0,
2025.12.23 11:36,388403823,USDJPY,SELL,OUT,0.01,155.927,0.0,0.0,0.0,0.0,156.0,
2025.12.23 11:42,388404649,USDJPY,BUY,IN,0.05,155.884,0.0,0.0,0.0,0.0,0.0,
2025.12.24 14:09,388771667,USDJPY,SELL,OUT,0.05,155.904,0.0,0.0,0.0,3.0,100.0,
2025.12.24 14:55,388779382,USDJPY,BUY,IN,0.01,155.982,0.0,0.0,0.0,0.0,0.0,Speedy_Buy_NoSL
2025.12.24 14:55,388779383,BTCJPY,BUY,IN,0.01,13639409.0,0.0,0.0,0.0,0.0,0.0,Speedy_Buy_NoSL
2025.12.24 14:57,388779726,BTCJPY,SELL,OUT,0.01,13640807.0,13640845.0,0.0,0.0,0.0,14.0,[sl 13640845]
2025.12.24 15:00,388780814,USDJPY,SELL,OUT,0.01,156.034,0.0,0.0,0.0,0.0,52.0,
2025.12.24 15:00,388780816,BTCJPY,BUY,IN,0.01,13649167.0,0.0,0.0,0.0,0.0,0.0,Speedy_Buy_NoSL
2025.12.24 15:00,388780855,BTCJPY,SELL,OUT,0.01,13632434.0,0.0,0.0,0.0,0.0,-167.0,
2025.12.24 15:00,388780865,USDJPY,BUY,IN,0.01,156.05,0.0,0.0,0.0,0.0,0.0,Speedy_Buy_NoSL
2025.12.24 15:01,388781257,USDJPY,SELL,OUT,0.01,156.025,0.0,0.0,0.0,0.0,-25.0,
2025.12.24 15:01,388781258,BTCJPY,BUY,IN,0.01,13649781.0,0.0,0.0,0.0,0.0,0.0,Speedy_Buy_NoSL
2025.12.24 15:01,388781259,USDJPY,BUY,IN,0.01,156.051,0.0,0.0,0.0,0.0,0.0,Speedy_Buy_NoSL
2025.12.24 16:23,388807889,BTCJPY,SELL,OUT,0.01,13614639.0,0.0,0.0,0.0,0.0,-351.0,
2025.12.24 16:23,388807891,USDJPY,SELL,OUT,0.01,155.991,0.0,0.0,0.0,0.0,-60.0,
2025.12.25 05:55,388879596,BTCJPY,BUY,IN,0.01,13691851.0,13669841.0,13707291.0,0.0,0.0,0.0,Up_Aggressive_GO
2025.12.25 06:00,388879662,BTCJPY,SELL,OUT,0.01,13669543.0,13669841.0,13707291.0,0.0,0.0,-223.0,[sl 13669841]
2025.12.25 06:01,388879665,BTCJPY,BUY,IN,0.01,13684920.0,13669549.0,13706999.0,0.0,0.0,0.0,Up_Aggressive_GO
2025.12.25 06:01,388879666,BTCJPY,SELL,OUT,0.01,13668965.0,13669549.0,13706999.0,0.0,0.0,-160.0,[sl 13669549]
2025.12.25 06:12,388879749,BTCJPY,SELL,IN,0.01,13659731.0,13709806.0,13670153.0,0.0,0.0,0.0,Down_Aggressive_GO
2025.12.25 07:04,388880140,BTCJPY,BUY,OUT,0.01,13670059.0,13709806.0,13670153.0,0.0,0.0,-103.0,[tp 13670153]
2025.12.25 07:11,388880260,BTCJPY,SELL,IN,0.01,13652579.0,13709507.0,13661855.0,0.0,0.0,0.0,Down_Aggressive_GO
2025.12.25 07:13,388880262,BTCJPY,BUY,OUT,0.01,13659474.0,13709507.0,13661855.0,0.0,0.0,-69.0,[tp 13661855]
2025.12.25 07:17,388880310,BTCJPY,SELL,IN,0.01,13653463.0,13709645.0,13661432.0,0.0,0.0,0.0,Down_Aggressive_GO
2025.12.25 07:23,388880354,BTCJPY,BUY,OUT,0.01,13660119.0,13709645.0,13661432.0,0.0,0.0,-67.0,[tp 13661432]
2025.12.25 07:27,388880371,BTCJPY,SELL,IN,0.01,13653081.0,13709779.0,13661566.0,0.0,0.0,0.0,Down_Aggressive_GO
2025.12.25 08:52,388880753,BTCJPY,BUY,OUT,0.01,13698159.0,13709779.0,13661566.0,0.0,0.0,-451.0,
2025.12.25 09:05,388880819,BTCJPY,BUY,IN,0.01,13694132.0,13645914.0,13702971.0,0.0,0.0,0.0,Up_Aggressive_GO
2025.12.25 09:56,388881044,BTCJPY,SELL,OUT,0.01,13693153.0,13699674.0,13702971.0,0.0,0.0,-10.0,[sl 13699674]
2025.12.25 10:12,388881314,BTCJPY,BUY,IN,0.01,13720438.0,13653125.0,13728961.0,0.0,0.0,0.0,Up_Aggressive_GO
2025.12.25 10:22,388881645,BTCJPY,SELL,OUT,0.01,13653042.0,13653125.0,13728961.0,0.0,0.0,-674.0,[sl 13653125]
2025.12.25 10:53,388882539,BTCJPY,BUY,IN,0.01,13676950.0,13651549.0,13729332.0,0.0,0.0,0.0,Up_Aggressive_GO
2025.12.25 10:53,388882540,BTCJPY,SELL,OUT,0.01,13651465.0,13651549.0,13729332.0,0.0,0.0,-255.0,[sl 13651549]
2025.12.25 10:55,388882600,BTCJPY,BUY,IN,0.01,13682569.0,13650883.0,13728666.0,0.0,0.0,0.0,Up_Aggressive_GO
2025.12.25 11:05,388882992,BTCJPY,SELL,OUT,0.01,13650248.0,13650883.0,13728666.0,0.0,0.0,-323.0,[sl 13650883]
2025.12.25 11:14,388883112,BTCJPY,SELL,IN,0.01,13645252.0,13732142.0,13654359.0,0.0,0.0,0.0,Down_Aggressive_GO
